user_id,sex,age,id,starttime,endtime,Q01,Q02,Q03R,Q04R,Q05R,Q06,Q07R,Q08,Q09,Q10,Q11R,Q12,Q13,Q14,Q15,Q16,Q17R,Q18,Q19,Q20,Q21,Q22
354427,female,49.4,5472,2011-03-19T00:44:44Z,2011-03-19T00:47:34Z,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,strongly agree,slightly agree,slightly agree,slightly disagree
354585,female,15.7,5473,2011-03-19T18:39:12Z,2011-03-19T18:40:38Z,strongly agree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree
354823,female,25.3,5474,2011-03-20T23:16:08Z,2011-03-20T23:18:47Z,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree
355085,male,18.8,5475,2011-03-22T02:19:25Z,2011-03-22T02:21:48Z,strongly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly agree,slightly agree,slightly agree
355198,female,18.6,5476,2011-03-22T18:40:33Z,2011-03-22T18:42:06Z,slightly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,strongly agree
310857,male,20.2,5477,2011-03-24T08:14:02Z,2011-03-24T08:16:22Z,slightly agree,strongly agree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree
355627,female,16.8,5478,2011-03-25T00:04:43Z,2011-03-25T00:06:38Z,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree
355640,female,15.1,5479,2011-03-25T01:32:45Z,2011-03-25T01:35:12Z,strongly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,strongly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,slightly agree
355649,female,14.8,5480,2011-03-25T02:42:01Z,2011-03-25T03:03:03Z,strongly agree,slightly agree,slightly agree,strongly disagree,slightly agree,strongly agree,slightly agree,strongly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly agree,strongly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree
355808,female,17.2,5481,2011-03-25T23:04:01Z,2011-03-25T23:06:40Z,strongly agree,strongly disagree,slightly agree,strongly disagree,strongly disagree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly agree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly disagree
356194,female,13.6,5482,2011-03-27T14:27:47Z,2011-03-27T14:29:38Z,slightly agree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly agree,slightly agree,strongly agree,strongly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree
356128,female,18.9,5483,2011-03-27T17:55:32Z,2011-03-27T17:57:17Z,strongly agree,slightly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree
356225,female,25.7,5484,2011-03-27T19:07:56Z,2011-03-27T19:10:31Z,strongly agree,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,slightly agree,strongly agree,slightly agree
356321,female,23.4,5485,2011-03-28T04:26:46Z,2011-03-28T04:28:51Z,strongly agree,strongly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,slightly agree,strongly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly agree
356337,female,14.5,5486,2011-03-28T04:36:53Z,2011-03-28T04:39:58Z,slightly agree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree
356735,male,21.5,5487,2011-03-29T22:51:17Z,2011-03-29T22:53:16Z,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree
356782,male,17.4,5488,2011-03-29T23:59:01Z,2011-03-30T00:01:58Z,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,strongly agree,strongly agree,strongly disagree,slightly disagree,strongly agree,strongly agree,slightly agree,strongly disagree,strongly agree,slightly agree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree
356850,male,17.8,5489,2011-03-30T00:26:09Z,2011-03-30T00:26:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356894,female,19.7,5490,2011-03-30T00:31:50Z,2011-03-30T00:32:55Z,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree
356751,female,17.2,5491,2011-03-30T03:02:15Z,2011-03-30T03:09:36Z,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly agree,strongly agree,strongly disagree,slightly agree,NA,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree
356968,female,17.6,5492,2011-03-30T04:00:25Z,2011-03-30T04:03:08Z,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree
357185,male,17.9,5493,2011-03-30T23:28:50Z,2011-03-30T23:30:34Z,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree
316651,female,19.6,5494,2011-03-31T06:51:33Z,2011-03-31T06:53:05Z,slightly disagree,slightly agree,strongly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree
357243,female,29.8,5496,2011-03-31T18:01:07Z,2011-03-31T18:02:32Z,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,slightly agree,slightly disagree
356435,female,27.1,5497,2011-03-31T22:14:42Z,2011-03-31T22:17:37Z,strongly agree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree
357496,NA,NA,5498,2011-04-01T16:56:29Z,2011-04-01T16:58:14Z,strongly agree,strongly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree
357715,female,17.9,5499,2011-04-02T23:09:25Z,2011-04-02T23:11:05Z,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree
357712,female,22.7,5500,2011-04-03T00:37:16Z,2011-04-03T00:44:19Z,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly agree
357952,female,27,5501,2011-04-04T04:48:50Z,2011-04-04T04:49:48Z,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,strongly agree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly agree,slightly disagree,slightly disagree
358093,female,17.3,5502,2011-04-04T22:03:35Z,2011-04-04T22:05:01Z,slightly agree,strongly agree,slightly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly agree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree
358188,male,23.9,5503,2011-04-05T06:05:05Z,2011-04-05T06:07:56Z,strongly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly disagree
358178,female,19.4,5504,2011-04-05T16:21:47Z,2011-04-05T16:25:21Z,slightly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly agree,slightly disagree
358322,female,13,5505,2011-04-06T00:30:05Z,2011-04-06T00:31:45Z,strongly agree,slightly agree,slightly agree,slightly disagree,strongly disagree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree
