user_id,sex,age,id,starttime,endtime,Q01,Q02,Q03R,Q04R,Q05,Q06,Q07R,Q08,Q09R,Q10R,Q11R,Q12R,Q13,Q14,Q15R,Q16,Q17R,Q18,Q19R,Q20R,Q21,Q22,Q23R,Q24,Q25R
408513,male,30,3637,2012-01-11T22:19:03Z,2012-01-11T22:21:04Z,slightly agree,strongly disagree,slightly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree
408530,NA,NA,3638,2012-01-11T23:24:59Z,2012-01-11T23:28:03Z,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly agree,strongly disagree,slightly disagree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree
408803,female,23.2,3639,2012-01-13T08:08:20Z,2012-01-13T08:10:59Z,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree
408807,female,52,3640,2012-01-13T09:06:10Z,2012-01-13T09:08:19Z,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,NA,slightly agree,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly agree,slightly disagree,slightly agree,strongly disagree
409013,female,25.2,3641,2012-01-14T12:55:42Z,2012-01-14T13:00:36Z,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly disagree
409116,female,18.6,3642,2012-01-15T01:38:52Z,2012-01-15T01:42:51Z,strongly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly agree,strongly agree,slightly disagree
409104,female,18.6,3643,2012-01-15T02:01:01Z,2012-01-15T02:04:27Z,strongly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly disagree
409316,female,20.1,3644,2012-01-16T00:49:12Z,2012-01-16T00:52:16Z,strongly agree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree
409452,female,26.1,3645,2012-01-16T15:16:31Z,2012-01-16T15:18:09Z,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,slightly agree,strongly agree,slightly disagree,strongly agree,strongly disagree
409431,female,22.7,3646,2012-01-16T15:51:17Z,2012-01-16T15:56:48Z,strongly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,NA,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,strongly agree,strongly disagree,NA,NA,slightly disagree,strongly agree,strongly disagree,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree
409533,female,22,3647,2012-01-17T00:20:54Z,2012-01-17T00:23:53Z,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree
409700,male,51.5,3648,2012-01-17T23:02:18Z,2012-01-17T23:04:59Z,slightly disagree,slightly agree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly agree,slightly disagree,strongly agree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,NA,slightly agree,slightly disagree,strongly disagree,strongly agree,slightly agree,strongly agree,slightly agree
409749,female,15.3,3649,2012-01-18T03:15:40Z,2012-01-18T03:18:42Z,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree
409936,female,25.3,3650,2012-01-19T04:54:41Z,2012-01-19T04:59:52Z,slightly disagree,strongly disagree,strongly agree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,strongly disagree,NA,slightly disagree,slightly disagree,slightly disagree,slightly agree
411034,male,25.7,3651,2012-01-26T01:44:14Z,2012-01-26T01:48:49Z,slightly disagree,strongly disagree,slightly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly agree,strongly disagree,strongly agree,strongly disagree
411842,female,15.1,3652,2012-01-27T19:41:23Z,2012-01-27T19:46:04Z,strongly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly agree,slightly disagree,NA,slightly agree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree
411797,female,28.5,3653,2012-01-27T19:49:49Z,2012-01-27T19:56:43Z,slightly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree
411965,male,21.8,3654,2012-01-28T05:17:02Z,2012-01-28T05:18:49Z,strongly agree,slightly agree,slightly agree,slightly disagree,strongly agree,strongly agree,slightly agree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,slightly agree,strongly agree,slightly disagree,slightly agree,strongly disagree
412121,female,18.2,3655,2012-01-28T15:32:00Z,2012-01-28T15:34:04Z,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree
412212,female,22.3,3656,2012-01-29T03:57:00Z,2012-01-29T03:58:51Z,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly agree,NA,slightly disagree,strongly agree,strongly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,strongly agree
412567,male,22.3,3657,2012-01-30T15:08:26Z,2012-01-30T15:10:55Z,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree
412418,female,18.2,3658,2012-01-30T16:42:35Z,2012-01-30T16:49:40Z,slightly agree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,strongly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly disagree
139115,female,22.8,3659,2012-02-01T00:42:50Z,2012-02-01T00:46:00Z,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly agree
345460,female,16.6,3660,2012-02-01T01:49:04Z,2012-02-01T01:51:26Z,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree
413004,male,21.8,3661,2012-02-01T22:38:16Z,2012-02-01T22:40:51Z,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree,strongly agree,slightly disagree,strongly agree,strongly disagree,strongly disagree,slightly agree,strongly agree,strongly disagree,slightly agree,strongly disagree
412996,female,21,3662,2012-02-02T01:10:33Z,2012-02-02T01:12:05Z,strongly disagree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree
413102,female,24.7,3663,2012-02-02T09:26:27Z,2012-02-02T09:30:44Z,slightly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly disagree,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly disagree
