user_id,sex,age,f_easian,f_wasian,f_white,m_easian,m_wasian,m_white
70253,female,19.7,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","4,3,5,1,2","3,2,1,4,5","4,3,5,2,1"
70254,female,19.3,"1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","3,2,4,1,5","3,2,1,4,5","4,3,2,1,5"
70255,female,22.9,"2,1,3,4,5","2,3,1,4,5","1,2,3,4,5","2,1,4,3,5","3,2,4,1,5","2,3,1,4,5"
70258,male,18.6,"2,1,4,3,5","1,2,3,4,5","1,2,3,4,5","1,4,2,3,5","1,2,3,4,5","3,1,2,4,5"
70257,female,25.5,"2,1,3,4,5","2,1,3,4,5","1,2,3,4,5","3,4,2,1,5","2,3,1,4,5","2,3,1,4,5"
70256,male,35.1,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","5,4,3,2,1","3,4,2,5,1","3,4,5,2,1"
70261,female,19.9,"1,3,2,4,5","1,2,3,4,5","1,2,3,4,5","2,3,4,1,5","3,2,1,4,5","2,3,1,4,5"
70263,female,18.5,"3,2,1,4,5","2,3,1,4,5","2,1,3,4,5","5,4,3,2,1","3,2,1,4,5","3,4,2,1,5"
70270,female,19.2,"3,4,2,1,5","2,3,1,4,5","3,2,1,4,5","2,1,3,4,5","3,2,4,1,5","2,3,1,4,5"
70265,female,22.3,"2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","2,1,3,4,5"
70275,female,18.4,"1,2,3,4,5","1,2,3,4,5","2,3,4,5,1","3,1,2,4,5","3,2,4,1,5","2,1,4,3,5"
70284,male,19.1,"2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","3,4,5,2,1","2,1,3,4,5","3,4,2,1,5"
70285,male,25.9,"2,3,1,5,4","1,2,3,4,5","1,2,3,4,5","3,4,2,5,1","4,3,2,1,5","5,4,3,2,1"
70288,female,26.3,"2,1,3,4,5","2,1,3,4,5","1,2,3,4,5","3,2,4,1,5","3,4,2,1,5","3,4,2,1,5"
70290,male,14.6,"1,3,2,5,4","2,1,3,4,5","1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","2,3,4,1,5"
70290,male,14.6,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","2,3,1,4,5","2,3,1,4,5","1,2,3,4,5"
70263,female,18.5,"2,4,3,1,5","2,1,3,4,5","1,2,3,4,5","4,3,2,1,5","3,2,1,4,5","3,2,4,1,5"
70293,female,18.8,"1,3,2,4,5","1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","1,2,3,4,5","1,2,3,4,5"
70296,female,51.2,"2,3,1,4,5","2,1,3,4,5","1,2,3,4,5","4,5,3,2,1","2,1,3,4,5","3,4,2,1,5"
70301,female,,"2,3,4,1,5","2,1,3,4,5","1,2,3,4,5","4,3,2,1,5","3,2,4,1,5","3,2,1,4,5"
70308,female,21.0,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","2,3,1,4,5","3,4,1,2,5"
70307,male,26.2,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
70313,female,39.8,"2,4,3,1,5","3,2,1,4,5","4,3,2,1,5","5,4,2,3,1","4,3,5,2,1","5,4,3,2,1"
70316,female,19.7,"2,1,3,4,5","1,2,3,4,5","2,3,1,4,5","3,4,2,5,1","3,4,2,5,1","4,3,2,5,1"
70317,female,20.7,"2,1,3,4,5","2,3,1,4,5","3,2,4,1,5","4,3,1,2,5","3,2,1,4,5","3,4,5,2,1"
70320,male,39.3,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,4,3,1,5","2,1,3,4,5","4,3,2,5,1"
70329,,,"4,3,2,1,5","2,1,3,4,5","2,1,3,4,5","4,5,2,3,1","3,1,2,4,5","3,4,1,2,5"
70332,female,19.6,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","3,5,4,2,1","2,1,3,4,5","4,5,3,2,1"
70331,male,26.4,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","3,4,5,2,1","3,2,1,4,5","3,4,2,1,5"
70340,female,20.7,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,3,1,4,5"
70346,male,33.3,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","1,3,2,4,5","1,3,2,4,5","1,2,3,4,5"
70348,female,16.0,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
70351,female,18.9,"1,3,2,4,5","3,1,2,4,5","1,2,5,3,4","2,1,3,4,5","1,2,3,4,5","1,2,3,4,5"
70352,male,18.1,"2,1,3,4,5","1,2,3,4,5","1,3,2,4,5","3,2,1,4,5","2,3,1,4,5","4,3,2,1,5"
70356,male,19.8,"2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","3,4,1,2,5","2,1,3,4,5","3,2,1,4,5"
70361,male,27.9,"2,3,4,1,5","2,1,3,4,5","2,1,3,4,5","2,1,4,3,5","1,2,3,4,5","1,2,3,4,5"
70369,female,20.6,"1,2,3,4,5","2,1,3,5,4","1,2,3,4,5","5,3,4,1,2","4,3,2,5,1","5,4,3,2,1"
70376,female,14.7,"2,4,3,1,5","2,1,3,4,5","1,2,3,4,5","3,2,4,5,1","3,2,1,4,5","3,2,4,1,5"
70386,male,21.8,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","3,1,2,5,4","2,3,1,4,5","2,3,4,1,5"
70397,female,25.1,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,4,5,3","1,2,3,4,5"
70401,female,32.3,"1,2,4,3,5","1,2,3,4,5","1,2,3,4,5","2,3,4,1,5","3,4,2,1,5","5,4,3,2,1"
69730,female,17.3,"2,3,1,4,5","3,2,1,4,5","2,1,3,4,5","3,2,4,1,5","4,3,5,2,1","4,3,2,1,5"
70405,female,33.0,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","2,3,1,4,5","3,2,4,1,5"
70403,female,17.4,"3,4,2,5,1","3,2,4,1,5","1,3,4,2,5","3,2,4,1,5","2,3,4,1,5","2,3,4,1,5"
70408,female,37.9,"1,2,3,4,5","1,2,3,4,5","3,1,2,4,5","5,4,3,2,1","4,3,2,5,1","4,3,5,2,1"
70411,female,22.7,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","4,3,2,1,5","2,3,4,1,5","3,2,4,1,5"
70413,female,28.7,"2,1,3,4,5","2,1,3,4,5","2,3,1,4,5","2,4,3,5,1","4,3,5,2,1","4,3,5,2,1"
70414,female,24.4,"3,2,4,1,5","3,2,1,4,5","3,2,4,1,5","5,4,2,3,1","4,3,2,5,1","4,3,5,2,1"
70421,female,22.5,"1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","3,4,5,2,1","3,4,2,1,5","2,3,4,5,1"
70422,male,33.6,"2,1,3,4,5","3,1,2,4,5","2,1,3,4,5","2,3,5,4,1","2,3,1,4,5","5,4,3,2,1"
70427,female,26.9,"1,2,3,4,5","2,3,1,4,5","1,2,3,4,5","3,4,2,1,5","2,3,4,1,5","3,4,2,1,5"
70432,female,18.6,"1,2,3,4,5","1,2,3,4,5","2,3,1,4,5","4,3,5,2,1","3,4,5,2,1","5,4,3,2,1"
70431,female,13.9,"1,2,4,3,5","2,1,3,4,5","2,1,3,4,5","3,2,4,1,5","2,3,1,4,5","3,1,2,4,5"
70431,female,13.9,"2,1,3,5,4","2,3,1,4,5","2,1,3,4,5","2,3,1,4,5","3,1,2,4,5","3,2,1,4,5"
70436,female,17.6,"2,3,1,4,5","2,3,1,4,5","1,2,3,4,5","3,2,1,4,5","1,2,3,4,5","2,3,4,1,5"
70433,female,19.6,"1,2,4,3,5","1,2,3,4,5","3,2,1,4,5","4,3,5,2,1","3,2,1,4,5","3,2,5,4,1"
70404,female,15.1,"1,2,3,4,5","2,1,3,4,5","1,2,3,5,4","5,3,2,4,1","1,2,3,4,5","2,3,4,1,5"
70431,female,13.9,"2,1,4,3,5","2,1,3,4,5","2,1,3,4,5","2,3,1,4,5","2,1,3,4,5","3,4,1,2,5"
70404,female,15.1,"2,1,3,4,5","2,3,1,4,5","2,3,1,4,5","4,3,5,2,1","3,2,1,4,5","3,4,2,5,1"
70433,female,19.6,"3,2,4,1,5","2,3,1,4,5","3,2,4,1,5","4,3,2,1,5","3,2,1,4,5","3,4,2,1,5"
70442,female,20.6,"1,3,2,4,5","1,2,3,4,5","1,3,2,4,5","3,2,5,1,4","2,3,1,4,5","3,1,2,4,5"
70444,female,27.3,"2,1,3,4,5","2,3,1,4,5","1,2,3,4,5","2,3,4,1,5","3,2,1,4,5","4,3,2,5,1"
70450,male,18.1,"1,2,3,4,5","2,3,1,4,5","1,3,2,4,5","5,4,2,3,1","3,4,5,2,1","3,4,2,1,5"
70453,female,36.0,"1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","3,1,2,4,5","4,3,2,1,5","3,2,1,4,5"
70459,female,22.1,"3,1,2,4,5","2,1,3,4,5","1,2,3,4,5","4,3,5,2,1","3,2,4,1,5","3,4,2,5,1"
70461,female,,"3,1,5,2,4","1,2,3,4,5","1,2,4,3,5","2,3,1,4,5","1,3,2,4,5","1,2,3,4,5"
70462,female,30.0,"2,3,1,4,5","2,1,3,4,5","1,2,3,4,5","5,4,3,2,1","2,3,4,1,5","4,5,3,2,1"
70464,female,23.5,"1,2,3,4,5","2,1,3,4,5","2,3,4,1,5","3,2,1,4,5","4,3,2,1,5","3,4,2,1,5"
70465,male,23.4,"3,2,4,1,5","5,1,2,3,4","3,2,1,4,5","3,2,4,1,5","3,4,2,1,5","3,2,4,5,1"
70470,female,28.7,"3,1,5,2,4",,"2,4,5,1,3","5,4,2,3,1","4,2,3,5,1","4,2,1,5,3"
70474,female,16.7,"2,4,3,1,5","2,3,1,4,5","2,1,3,4,5","3,1,2,4,5","2,1,3,4,5","3,5,4,2,1"
70476,female,25.3,"3,2,1,4,5","1,2,3,4,5","2,1,3,4,5","3,5,2,4,1","3,2,1,4,5","3,2,1,4,5"
70481,male,37.4,"3,2,4,5,1","2,3,1,4,5","2,3,4,1,5","4,5,2,3,1","2,1,3,4,5","3,4,2,5,1"
70484,female,16.5,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,3,1,4,5","2,3,4,5,1","4,3,5,2,1"
70486,male,20.3,"2,3,1,4,5","1,2,4,3,5","1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","5,4,3,2,1"
61683,female,19.8,"3,2,4,1,5","2,1,3,4,5","2,1,3,4,5","2,3,4,5,1","3,2,4,1,5","3,4,2,5,1"
70482,female,45.2,"3,2,1,4,5","2,1,3,4,5","4,3,2,1,5","4,5,3,2,1","3,2,4,1,5","4,3,2,5,1"
70488,female,20.3,"3,1,2,4,5","3,2,1,4,5","2,3,1,4,5","3,4,2,1,5","2,3,4,1,5","3,1,2,4,5"
70490,male,21.8,"3,2,4,5,1","2,4,3,1,5","3,2,4,5,1","4,2,3,5,1","3,4,2,1,5","2,3,4,1,5"
70493,female,20.1,"2,1,3,4,5","2,1,3,4,5","2,1,3,4,5","5,4,3,2,1","2,3,4,5,1","4,3,5,2,1"
70494,female,19.2,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","3,2,1,4,5","3,4,2,1,5"
70492,female,34.4,"1,2,3,4,5","2,1,3,4,5","4,2,1,3,5","4,3,5,2,1","2,3,4,1,5","3,2,1,4,5"
70496,female,22.4,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","2,1,3,4,5","3,2,1,4,5","3,2,1,4,5"
70499,male,37.1,"2,1,3,4,5","2,1,3,4,5","1,2,3,4,5","2,3,1,4,5","3,2,1,4,5","4,2,1,3,5"
70504,female,19.7,"1,2,4,3,5","2,3,4,1,5","4,2,3,1,5","1,2,3,4,5","2,3,4,1,5","1,2,3,4,5"
70513,male,19.9,"3,4,2,1,5","3,2,1,4,5","2,3,1,4,5","4,3,2,5,1","3,2,4,1,5","4,3,2,5,1"
70514,female,19.5,"1,2,3,4,5","1,3,2,4,5","2,1,3,4,5","3,1,2,4,5","2,3,4,1,5","2,3,4,5,1"
70517,male,22.9,"1,2,3,4,5","2,3,1,4,5","2,1,3,4,5","2,3,1,4,5","3,2,4,1,5","2,3,4,1,5"
70514,female,19.5,"1,3,2,4,5","2,3,1,4,5","2,1,3,4,5","2,4,3,1,5","2,1,3,4,5","2,3,4,1,5"
70520,female,15.6,"2,1,3,4,5","1,2,3,4,5","2,1,3,4,5","2,3,1,4,5","2,1,3,4,5","3,2,1,4,5"
70525,male,29.9,"2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","3,4,2,1,5","2,3,1,4,5","3,4,2,1,5"
70524,male,35.8,"4,2,1,3,5","5,3,2,1,4","5,4,2,1,3","5,1,4,2,3","5,4,1,3,2","5,2,1,4,3"
70534,female,55.3,"2,3,4,5,1","3,2,1,4,5","2,1,3,4,5","1,2,3,4,5","3,2,1,4,5","3,2,1,4,5"
70539,female,19.7,"3,1,2,4,5","2,1,4,3,5","1,2,3,4,5","1,3,2,4,5","4,3,2,1,5","2,4,3,1,5"
70536,male,63.7,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","4,3,2,5,1","3,2,4,1,5","4,3,2,5,1"
70543,male,15.5,"5,2,3,4,1","1,2,3,4,5","2,3,4,1,5","1,2,3,5,4","1,2,3,5,4","5,4,3,2,1"
70546,female,30.7,"1,3,4,2,5","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","4,2,3,1,5","4,2,3,5,1"
50121,female,23.0,"3,2,1,4,5","3,2,1,4,5","2,3,1,4,5","2,3,1,4,5","3,2,1,4,5","4,3,2,1,5"
70553,female,17.2,"1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","1,3,2,4,5","2,1,3,4,5","3,2,1,4,5"
70556,male,32.1,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","3,4,2,1,5","5,4,3,2,1"
70560,male,29.5,"2,1,3,4,5","2,1,3,4,5","2,1,3,4,5","3,4,2,1,5","3,2,4,1,5","3,4,2,1,5"
70557,female,37.9,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","3,4,2,1,5","2,3,4,5,1","3,2,4,5,1"
70566,female,37.7,"2,3,4,1,5","2,3,4,1,5","1,2,3,4,5","5,4,3,2,1","4,3,5,2,1","4,5,3,2,1"
70564,female,33.1,"3,4,2,1,5","3,2,4,1,5","1,2,3,4,5","3,4,2,1,5","3,2,1,4,5","3,2,1,4,5"
70567,female,25.4,"1,2,3,4,5","1,2,3,4,5","1,3,2,4,5","1,2,3,4,5","2,1,3,4,5","1,2,3,4,5"
70568,female,26.0,"1,2,3,4,5","3,4,2,5,1","3,2,4,1,5","3,2,1,4,5","1,2,3,4,5","2,1,3,4,5"
70571,female,,"2,3,4,1,5","1,2,3,5,4","1,2,3,4,5","2,5,3,4,1","2,1,5,3,4","2,3,1,5,4"
70572,female,20.3,"1,3,2,4,5","1,2,3,4,5","2,1,3,5,4","5,4,3,2,1","4,2,3,5,1","4,3,5,2,1"
70574,female,18.8,"1,2,4,3,5","1,2,4,3,5","1,2,3,4,5","4,5,3,2,1","2,3,5,4,1","4,5,3,2,1"
70576,female,22.6,"1,2,3,5,4","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","3,2,4,5,1","5,4,3,2,1"
70579,male,24.0,"2,3,1,4,5","2,1,3,4,5","2,1,3,4,5","1,3,2,5,4","2,3,1,4,5","3,2,4,1,5"
70582,male,23.7,"2,5,1,3,4","1,3,5,2,4","1,3,2,5,4","1,5,3,2,4","2,1,5,3,4","2,3,1,4,5"
70591,male,22.6,"5,3,4,2,1","3,5,2,1,4","1,4,5,2,3","5,2,4,3,1","5,4,2,1,3","3,2,4,1,5"
70595,female,23.5,"1,3,2,4,5","3,2,1,4,5","2,3,4,1,5","5,4,3,2,1","2,3,4,1,5","4,3,2,5,1"
70598,female,18.8,"2,1,3,4,5","2,3,4,1,5","2,1,3,4,5","2,3,4,1,5","2,3,1,4,5","2,3,4,1,5"
70602,female,31.0,"4,2,3,1,5","2,3,4,1,5","2,3,1,4,5","3,2,4,1,5","3,2,1,4,5","2,3,4,1,5"
70607,male,28.9,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","4,3,5,2,1","2,3,1,4,5","2,3,4,5,1"
70609,,,"2,3,1,4,5","4,3,2,1,5","2,3,1,4,5","2,1,4,3,5","4,3,2,5,1","5,4,3,2,1"
70614,male,22.0,"5,2,1,4,3","1,2,4,3,5","1,4,2,3,5","3,1,2,5,4","2,1,3,4,5","3,2,4,1,5"
70610,female,17.4,"2,3,1,4,5","1,2,3,4,5","1,2,3,4,5","5,4,3,1,2","2,3,1,5,4","2,3,1,4,5"
70617,female,19.6,"2,1,3,4,5","1,2,3,4,5","3,2,4,1,5","3,2,1,5,4","2,3,1,4,5","4,3,2,1,5"
70621,female,12.9,"1,2,4,3,5","5,2,3,4,1","1,2,3,4,5","3,2,5,4,1","1,2,3,4,5","5,2,1,3,4"
70622,male,16.8,"1,5,4,2,3","5,4,1,3,2","5,4,1,3,2","1,5,2,4,3","1,5,2,4,3","1,5,2,4,3"
70623,male,21.1,"3,4,2,1,5","2,3,1,4,5","2,3,1,4,5","3,4,2,1,5","2,3,1,4,5","3,4,2,1,5"
70626,female,15.7,"2,1,3,4,5","2,1,3,4,5","2,1,3,4,5","4,2,3,1,5","2,3,1,4,5","3,2,4,5,1"
70625,female,21.4,"1,3,2,4,5","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","3,4,2,5,1","3,4,5,2,1"
70634,female,14.9,"5,1,4,3,2","5,4,1,3,2","5,4,3,1,2","1,2,5,4,3","5,4,1,3,2","5,4,1,3,2"
70634,female,14.9,"3,2,1,4,5","2,3,1,4,5","2,1,3,4,5","4,5,3,2,1","2,3,1,4,5","2,3,1,4,5"
70641,female,19.6,"2,1,3,4,5","1,3,2,4,5","1,2,3,4,5","4,5,2,3,1","3,1,2,4,5","3,4,5,2,1"
70639,female,40.7,"1,2,4,3,5","1,5,2,3,4","1,3,2,4,5","5,2,3,4,1","4,5,3,2,1","3,5,4,1,2"
70645,female,28.9,"1,3,2,4,5","1,2,3,4,5","2,1,3,4,5","4,3,2,5,1","4,3,5,2,1","4,5,3,2,1"
70647,male,32.0,"4,3,1,2,5","3,2,1,4,5","2,3,1,4,5","4,3,2,1,5","2,3,1,4,5","2,3,4,1,5"
70650,female,16.2,"2,3,4,5,1","1,2,3,4,5","2,1,3,4,5","4,3,5,2,1","3,4,2,5,1","3,4,5,2,1"
70651,female,19.0,"1,3,2,4,5","1,2,3,4,5","1,2,3,4,5","4,2,3,5,1","1,2,3,4,5","2,3,1,4,5"
70656,male,18.7,"3,1,2,4,5","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","3,4,2,5,1","1,2,5,3,4"
70659,female,18.2,"3,5,4,2,1","1,3,5,2,4","2,5,3,4,1","2,3,5,1,4","2,1,5,4,3","1,2,4,3,5"
70660,female,20.0,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","4,3,5,2,1","3,4,5,2,1"
70655,male,24.5,"1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","4,3,2,1,5","3,2,1,4,5","1,5,4,3,2"
70655,male,24.5,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","2,3,1,4,5","2,1,4,5,3","3,4,2,5,1"
70664,male,22.5,"3,2,1,4,5","2,1,3,4,5","2,1,3,4,5","4,3,5,2,1","2,3,4,1,5","3,2,4,5,1"
70663,female,22.3,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","3,2,4,1,5","2,3,1,4,5","3,2,4,5,1"
70664,male,22.5,"2,3,1,4,5","2,1,3,4,5","2,1,3,4,5","4,3,2,5,1","2,3,1,4,5","4,3,2,1,5"
70667,female,36.1,"2,3,1,4,5","2,1,3,4,5","2,1,3,4,5","2,3,4,1,5","3,2,4,1,5","3,4,2,1,5"
70665,female,28.1,"3,1,2,4,5","3,2,4,1,5","4,3,2,1,5","4,3,5,2,1","3,2,4,1,5","3,4,5,2,1"
70671,female,18.0,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","4,3,5,2,1","5,4,3,2,1"
70672,female,28.8,"1,2,3,4,5","3,2,1,4,5","2,3,1,4,5","4,5,3,2,1","3,2,4,1,5","3,4,2,1,5"
70673,female,22.5,"2,1,3,4,5","2,1,3,4,5","1,3,2,4,5","3,4,2,1,5","2,3,1,5,4","4,2,3,1,5"
70674,male,24.4,"4,2,3,5,1","2,3,4,1,5","3,2,1,4,5","5,4,3,2,1","3,4,2,5,1","3,4,5,2,1"
70675,male,42.9,"1,3,2,4,5","1,2,3,4,5","2,3,1,4,5","2,1,3,4,5","3,2,1,4,5","2,3,4,1,5"
70679,female,29.1,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,3,1,4,5","2,1,3,4,5","3,2,1,4,5"
70680,female,27.6,"4,1,2,3,5","2,1,3,4,5","3,2,1,4,5","2,3,1,4,5","1,3,2,4,5","2,3,1,4,5"
70685,female,24.6,"3,2,1,4,5","2,1,3,4,5","2,1,3,4,5","4,2,3,5,1","2,3,4,5,1","3,4,2,5,1"
70688,male,29.7,"1,2,3,4,5","2,1,3,4,5","2,3,1,4,5","4,5,3,2,1","2,1,3,4,5","4,3,2,5,1"
70700,female,44.1,"2,1,3,4,5","3,2,1,4,5","3,2,4,1,5","5,4,3,2,1","4,3,5,2,1","3,4,5,2,1"
70701,male,30.7,"2,3,4,1,5","2,1,3,4,5","1,2,3,4,5","3,2,4,5,1","3,4,2,1,5","3,4,2,5,1"
70708,male,63.5,"3,4,2,1,5","3,2,1,4,5","3,2,4,1,5","2,3,1,4,5","2,3,1,4,5","3,4,2,1,5"
70712,female,27.1,"1,4,2,5,3","1,2,3,4,5","1,2,3,4,5","5,1,2,3,4","4,3,1,5,2","3,4,5,2,1"
70714,female,15.9,"2,1,3,4,5","3,1,2,4,5","1,2,3,4,5","3,5,2,1,4","2,3,1,4,5","2,3,1,4,5"
70720,female,20.2,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","4,2,3,1,5","2,1,3,4,5","2,3,1,4,5"
70721,male,22.1,"2,1,3,4,5","2,1,3,4,5","2,3,1,4,5","3,2,4,1,5","2,3,1,4,5","3,4,2,1,5"
70723,female,37.9,"2,1,3,4,5","1,2,3,4,5","2,1,3,4,5","4,5,3,2,1","3,4,5,2,1","4,5,3,2,1"
70727,male,38.7,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
70731,female,22.1,"1,3,5,4,2","1,3,2,4,5","1,2,3,4,5","3,2,1,4,5","3,4,1,2,5","1,4,3,2,5"
70732,male,16.7,"4,5,3,1,2","1,2,3,4,5","1,2,3,4,5","3,4,5,2,1","2,1,3,4,5","2,4,3,1,5"
70734,female,13.5,"3,1,2,4,5","3,2,4,1,5","3,2,1,4,5","1,4,3,2,5","3,2,1,4,5","3,2,1,5,4"
70741,female,23.4,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","2,1,3,4,5"
67513,female,25.5,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,3,1,4,5","2,1,3,4,5","2,3,1,4,5"
70584,female,20.8,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,3,1,4,5","3,2,4,1,5"
70750,female,21.8,"2,3,4,1,5","3,2,1,4,5","2,3,1,4,5","3,4,2,5,1","2,3,1,4,5","3,2,4,1,5"
70755,male,44.4,"2,3,4,5,1","2,3,4,1,5","2,3,4,1,5","4,3,5,1,2","2,3,4,1,5","4,3,2,5,1"
70724,male,34.3,"1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","3,5,4,2,1","2,1,3,4,5","2,3,1,4,5"
70759,female,16.2,"1,3,4,5,2","2,1,3,4,5","2,1,3,4,5","3,2,4,5,1","3,4,2,1,5","3,4,2,5,1"
70765,female,25.2,"2,3,1,4,5","2,1,3,4,5","2,3,1,4,5","3,2,4,1,5","3,2,4,1,5","3,2,4,5,1"
70768,male,39.6,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","4,5,3,2,1","4,3,2,5,1","4,3,5,2,1"
70769,female,43.9,"4,3,2,5,1","1,3,2,4,5","2,1,4,3,5","4,3,2,5,1","1,2,3,4,5","2,3,1,4,5"
70773,female,28.6,"2,1,3,5,4","2,1,3,4,5","2,1,3,4,5","5,4,3,2,1","3,4,2,5,1","3,4,5,2,1"
70777,female,35.9,"3,1,5,2,4","1,2,3,4,5","1,2,3,4,5","3,2,1,4,5","1,2,3,4,5","2,1,3,4,5"
70781,female,20.1,"1,2,3,4,5","4,2,5,3,1","1,2,3,4,5","1,2,3,4,5","3,2,4,5,1","1,2,3,4,5"
70782,female,16.7,"1,3,2,4,5","2,1,3,4,5","3,1,2,4,5","2,3,1,4,5","3,4,2,1,5","3,4,2,1,5"
70783,female,20.4,"2,3,4,5,1","2,3,1,4,5","2,3,4,1,5","4,3,2,5,1","3,2,4,5,1","3,2,4,1,5"
70654,female,16.8,"3,2,4,1,5","3,2,1,4,5","2,3,4,1,5","4,5,2,3,1","4,3,2,1,5","3,4,5,2,1"
70784,female,22.4,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","5,3,4,2,1","4,3,2,1,5","4,3,5,2,1"
70799,female,22.6,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,1,3,4,5"
70801,female,40.4,"1,2,3,4,5","1,2,3,4,5","1,2,3,5,4","1,3,2,4,5","1,2,3,4,5","1,2,3,4,5"
70814,female,21.1,"2,3,4,5,1","2,3,4,5,1","2,1,3,4,5","4,3,5,2,1","3,2,4,5,1","4,5,3,2,1"
70819,male,21.4,"2,3,1,4,5","2,3,1,4,5","1,2,3,4,5","1,2,4,3,5","2,1,3,4,5","3,2,1,4,5"
70820,male,27.0,"3,2,1,4,5","2,3,1,4,5","2,1,3,4,5","1,3,2,4,5","2,3,1,4,5","2,1,3,4,5"
70698,female,17.6,"1,3,4,2,5","3,2,1,4,5","2,1,3,5,4","3,4,1,2,5","3,4,2,5,1","5,4,3,2,1"
68437,female,18.4,"4,3,2,5,1","2,3,4,5,1","2,3,4,1,5","4,3,5,2,1","2,3,4,1,5","3,2,4,1,5"
70838,female,23.4,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","3,2,1,5,4","1,2,3,4,5","3,1,2,4,5"
70840,female,15.7,"1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","1,2,3,4,5","2,1,3,4,5","2,1,3,4,5"
58190,female,23.4,"1,2,3,4,5","3,4,2,5,1","3,2,4,1,5","5,4,3,2,1","3,2,4,1,5","3,2,1,4,5"
70851,male,19.9,"2,1,3,4,5","2,3,1,4,5","2,3,1,4,5","3,2,5,1,4","2,3,4,1,5","2,3,4,1,5"
70855,female,44.3,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","3,4,2,5,1","2,3,1,4,5","3,2,4,1,5"
70849,female,19.3,"1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","5,4,3,2,1","3,4,5,2,1","4,3,5,2,1"
70856,male,28.0,"4,3,2,1,5","2,1,3,4,5","2,1,4,3,5","5,4,3,2,1","3,4,2,5,1","4,5,3,2,1"
