user_id,date,Op1,Ne1,Ne2,Op2,Ex1,Ex2,Co1,Co2,Ne3,Ag1,Ag2,Ne4,Ex3,Co3,Op3,Ex4,Op4,Ex5,Ag3,Co4,Co5,Ne5,Op5,Ag4,Op6,Co6,Ex6,Ne6,Co7,Ag5,Co8,Ex7,Ne7,Co9,Op7,Ne8,Ag6,Ag7,Co10,Ex8,Ex9
97955,2007-08-05,0,3,5,6,0,2,2,2,1,3,4,4,2,4,6,1,0,4,1,0,2,3,6,5,6,6,4,1,1,4,3,4,1,3,6,2,0,4,6,1,5
97984,2007-08-06,6,2,3,3,4,6,6,6,2,6,3,3,3,6,3,6,0,5,6,1,4,4,0,6,1,6,4,5,4,5,3,1,2,3,6,2,6,6,3,6,1
98026,2007-08-06,2,0,1,5,1,4,4,3,2,5,4,1,2,4,4,3,4,2,6,4,3,0,5,5,4,3,2,2,5,6,1,2,0,5,6,0,5,4,4,5,4
98045,2007-08-06,1,3,2,6,0,1,4,1,1,3,2,1,3,2,6,2,0,1,2,5,3,1,5,5,5,2,3,3,1,5,2,2,1,3,5,2,5,1,2,2,4
98071,2007-08-07,4,,,6,1,,4,,2,5,,2,1,5,,2,3,5,,5,3,3,5,,5,6,2,2,3,4,3,4,2,5,6,2,,,6,2,5
98083,2007-08-07,,6,1,6,1,1,3,3,3,5,4,5,3,3,6,3,5,2,4,4,4,2,6,4,6,5,2,4,3,2,1,2,4,5,6,5,6,4,3,2,2
98088,2007-08-07,1,3,3,0,0,3,3,1,5,6,3,3,2,4,1,0,0,0,2,0,3,0,0,4,2,2,0,4,1,1,3,1,3,3,1,1,5,4,4,1,1
98094,2007-08-07,4,5,1,6,1,2,2,5,3,4,5,3,3,5,2,1,3,3,5,0,1,4,4,4,0,3,3,0,2,3,1,0,5,3,0,4,5,4,3,1,0
98095,2007-08-07,2,1,2,4,4,5,4,4,3,5,5,3,3,5,6,6,3,6,5,1,5,4,2,6,4,4,5,2,4,2,4,4,2,3,5,3,6,6,4,6,2
98104,2007-08-07,1,0,1,3,6,5,5,1,2,6,5,0,4,1,3,4,3,5,6,3,0,1,6,4,2,6,2,0,1,2,3,2,2,3,3,1,4,5,3,4,3
98105,2007-08-07,3,4,3,1,4,3,2,3,3,6,6,1,3,4,3,6,3,1,4,1,1,4,5,5,6,1,4,4,2,2,0,3,3,3,3,5,6,4,4,3,3
98110,2007-08-07,6,4,4,6,3,3,2,1,2,4,5,1,4,2,6,3,6,5,4,2,0,5,4,5,5,2,3,3,1,5,0,4,2,2,6,1,5,3,1,2,4
98129,2007-08-07,6,2,3,3,2,4,5,3,3,5,4,4,3,4,3,4,3,5,3,4,3,2,4,2,5,3,4,4,2,4,1,5,3,5,3,4,5,4,5,4,4
98140,2007-08-07,1,4,6,6,4,3,3,3,0,4,5,5,5,5,3,5,2,4,3,2,,1,5,4,5,4,5,1,4,2,3,3,0,5,6,1,5,5,2,5,2
98144,2007-08-07,5,1,2,4,1,1,5,4,1,4,4,5,1,3,4,1,4,2,3,4,4,2,5,4,4,4,1,1,3,5,2,1,3,3,4,2,5,2,4,3,3
98147,2007-08-07,6,2,0,1,4,5,5,6,1,2,2,4,6,6,4,5,6,6,2,5,4,0,6,4,0,6,5,0,4,0,0,2,1,3,2,2,2,2,6,4,3
98157,2007-08-07,4,0,1,5,3,5,3,4,0,5,4,4,4,4,5,5,5,5,5,3,2,1,6,4,5,4,4,0,3,3,1,4,2,3,6,2,4,6,5,6,4
98160,2007-08-07,5,4,2,6,4,5,5,4,2,5,6,4,3,4,5,5,5,4,3,4,2,2,5,5,5,3,3,2,3,6,4,3,3,5,5,3,6,5,5,4,4
98209,2007-08-09,6,4,3,6,0,1,5,5,1,4,4,3,3,4,1,1,6,4,1,6,5,4,4,3,6,6,4,1,4,3,3,3,1,5,6,1,4,4,5,1,4
98217,2007-08-08,6,3,4,5,0,1,0,1,4,3,3,4,2,3,6,4,6,2,2,2,3,6,6,6,6,5,0,0,3,2,2,3,4,2,6,3,4,0,2,1,1
98252,2007-08-08,6,3,3,4,2,3,2,4,3,4,4,2,2,4,3,3,5,3,5,2,3,3,4,4,4,3,2,2,3,5,3,2,3,5,6,3,4,4,4,2,2
98256,2007-08-08,5,6,3,4,4,4,2,2,4,3,5,2,3,3,3,5,0,3,2,3,4,4,3,5,0,3,5,3,2,5,5,3,4,5,6,4,5,2,3,3,3
98264,2007-08-08,5,2,4,4,3,4,4,4,1,5,6,1,3,4,5,4,5,4,5,5,5,1,4,5,4,4,3,1,4,3,4,3,2,3,4,2,6,4,3,4,4
98266,2007-08-08,6,3,2,1,6,3,5,5,2,5,2,2,0,5,5,5,5,4,3,5,4,0,5,6,5,5,1,3,1,2,5,4,1,0,2,5,6,3,5,4,5
98268,2007-08-08,4,6,4,5,1,3,4,2,4,2,2,5,3,3,4,4,3,1,3,4,2,5,5,4,1,5,4,2,4,3,2,4,6,3,4,5,1,1,3,3,3
98285,2007-08-08,6,0,1,4,4,5,5,5,0,5,6,3,3,1,6,3,6,5,4,1,3,3,6,5,6,5,4,1,5,5,5,4,1,5,5,0,6,3,5,5,4
98358,2007-08-09,4,3,3,3,2,3,4,2,3,4,5,5,3,3,3,1,3,2,3,3,3,2,3,3,3,3,1,3,3,5,3,3,4,2,5,5,5,3,3,3,4
98360,2007-08-09,6,1,2,5,2,2,4,4,2,5,5,2,1,4,5,2,5,1,4,5,3,0,4,5,4,4,1,3,2,5,1,1,2,4,5,2,6,3,4,4,2
98370,2007-08-09,3,3,3,3,4,4,3,4,3,4,4,3,4,5,4,4,3,3,4,4,4,1,4,5,4,3,4,3,3,4,2,4,4,4,4,3,5,5,4,4,4
98390,2007-08-09,5,1,5,5,5,5,4,2,0,6,6,1,5,3,3,5,3,6,1,5,3,6,4,5,6,5,3,1,4,5,3,5,0,3,6,1,6,5,5,3,5
98392,2007-08-09,3,5,1,6,3,2,3,3,2,4,4,3,3,4,6,3,3,4,4,3,3,0,6,6,6,5,3,3,1,3,3,6,3,3,6,3,2,3,3,3,5
98395,2007-08-09,4,1,1,4,0,3,4,3,1,4,4,3,2,3,3,2,4,3,4,3,2,6,5,4,3,6,1,1,4,3,2,4,1,4,4,3,5,3,6,3,2
98397,2007-08-09,6,3,1,4,3,4,2,2,3,4,5,4,1,4,5,4,0,1,3,3,1,1,4,3,3,5,4,3,1,4,3,2,2,2,4,2,6,3,4,4,1
98400,2007-08-09,6,1,0,4,2,0,4,2,1,4,5,1,1,3,5,1,6,1,4,1,2,0,3,5,5,5,1,1,1,4,2,0,1,4,5,1,6,2,4,1,1
98401,2007-08-09,6,5,1,4,4,5,3,3,1,5,5,3,5,5,3,5,6,5,6,2,1,1,5,4,6,5,4,3,1,1,2,5,3,3,5,3,3,3,5,5,6
98403,2007-08-09,5,3,2,4,3,4,5,1,2,6,5,2,3,2,3,4,4,4,4,2,6,0,5,5,6,6,1,4,3,4,6,5,3,4,4,3,6,4,4,5,5
98406,2007-08-09,3,0,0,6,3,5,5,6,0,4,6,3,5,4,5,6,6,5,5,1,1,0,6,6,5,5,,1,6,5,4,4,3,6,6,3,5,4,4,6,6
98408,2007-08-09,6,6,6,6,6,6,0,0,4,6,6,4,5,1,6,6,6,6,6,3,0,6,6,6,0,2,3,2,0,3,0,6,3,3,6,5,0,6,0,4,6
98410,2007-08-09,6,5,1,4,1,1,4,4,3,3,4,5,0,3,6,4,6,4,6,1,1,2,6,6,5,6,0,4,1,3,1,0,4,2,5,5,2,2,2,2,0
98414,2007-08-09,5,1,4,6,2,2,3,4,6,5,3,3,1,4,5,2,4,4,4,3,2,4,2,3,6,6,0,4,2,4,1,6,2,3,6,3,6,4,6,2,6
98422,2007-08-09,6,5,5,4,3,0,5,1,5,3,4,6,0,2,5,0,2,0,1,4,4,1,4,5,5,5,0,5,2,4,3,0,5,3,6,6,3,3,5,1,1
98423,2007-08-09,6,3,5,6,3,4,4,5,0,6,4,1,2,2,6,3,6,4,6,6,3,1,6,6,6,6,6,0,3,0,3,6,0,6,6,,6,4,6,4,6
98452,2007-08-09,1,4,4,5,3,5,4,3,3,5,4,4,5,4,6,4,1,6,6,2,0,3,3,6,6,5,3,2,1,3,0,4,4,3,5,4,6,3,3,4,4
98459,2007-08-09,3,4,4,3,4,4,4,5,3,5,5,3,5,4,6,5,3,5,5,3,5,4,0,5,4,5,4,3,2,6,6,4,3,4,3,3,6,3,6,6,4
98460,2007-08-09,5,2,3,5,5,6,5,5,3,5,5,4,1,5,5,6,5,6,5,5,2,1,5,5,4,5,5,4,4,1,5,6,2,5,5,2,6,5,5,6,5
98463,2007-08-10,3,4,4,5,1,0,0,1,3,3,3,4,0,2,0,0,3,3,2,3,1,4,6,2,3,3,1,0,0,3,0,2,2,3,3,3,3,1,2,1,1
98469,2007-08-10,3,5,6,6,2,2,5,2,6,3,2,5,0,2,6,1,5,4,3,2,2,3,6,1,6,6,1,4,1,4,2,1,5,2,1,5,1,2,2,1,4
98471,2007-08-10,6,4,5,6,0,0,1,1,6,3,3,6,4,3,5,0,5,1,1,1,3,6,5,4,4,1,0,5,0,3,1,0,5,3,6,6,4,0,4,0,0
98474,2007-08-10,3,3,0,3,1,3,4,4,1,5,6,3,2,3,4,3,3,2,4,4,5,1,2,5,5,5,2,1,3,6,2,1,3,5,3,3,5,4,3,5,2
98478,2007-08-10,3,0,1,6,3,3,5,4,1,5,6,1,1,4,5,2,3,3,5,5,4,1,3,5,3,5,1,3,2,5,4,3,0,3,6,1,6,5,5,5,4
98491,2007-08-10,,3,4,3,3,0,2,5,1,5,5,3,3,1,1,0,,1,4,,5,0,5,2,1,1,5,5,5,,2,2,2,3,6,1,5,2,5,0,5
98497,2007-08-10,5,4,3,4,1,1,2,5,5,5,5,2,6,4,6,2,3,2,2,5,4,3,5,3,5,6,5,5,4,4,0,4,4,5,5,2,5,3,5,3,3
98498,2007-08-10,6,1,1,5,1,5,5,2,2,5,6,1,5,2,3,3,6,3,4,5,5,1,5,5,2,5,5,1,5,5,5,4,1,2,3,,6,5,5,3,4
98503,2007-08-10,3,5,5,6,0,2,1,5,5,5,0,5,0,4,3,4,3,3,1,1,2,6,1,2,5,6,1,4,1,0,1,1,5,3,5,4,2,3,3,1,2
98508,2007-08-10,6,4,2,6,0,5,5,6,5,2,4,5,1,1,5,3,6,5,1,2,2,0,5,5,6,5,1,4,4,1,2,2,4,6,6,4,3,3,2,1,1
98510,2007-08-10,1,6,5,6,6,6,3,3,2,4,0,4,5,3,6,5,1,5,3,1,0,1,6,3,6,3,5,1,0,1,2,6,4,3,6,4,2,2,2,5,6
98524,2007-08-10,2,4,1,1,5,5,4,3,1,4,4,3,4,3,5,5,3,5,4,4,4,3,5,2,3,5,4,4,2,3,1,5,3,3,3,3,4,3,3,4,4
98525,2007-08-10,5,0,3,2,0,1,2,1,4,5,5,4,2,4,5,2,5,2,5,0,1,4,6,4,5,3,3,3,0,2,0,3,1,2,6,2,5,1,3,3,6
98536,2007-08-10,6,3,2,4,1,2,4,3,1,4,5,1,3,4,4,3,5,2,4,4,5,1,4,5,2,3,3,1,3,5,2,3,1,4,3,1,6,3,3,4,3
98553,2007-08-10,6,6,6,6,4,4,0,2,4,,5,6,5,4,6,4,4,5,6,3,2,6,6,6,5,1,5,4,2,5,0,5,6,5,6,6,6,5,5,5,4
98554,2007-08-10,5,3,0,4,5,6,3,4,0,4,2,1,4,6,3,6,5,6,5,1,1,0,3,3,4,4,4,0,3,0,0,6,1,4,6,0,2,6,5,6,6
98563,2007-08-10,6,2,2,5,4,4,3,4,1,5,5,4,,3,4,5,5,5,4,5,3,1,5,4,1,5,4,1,4,1,,5,2,3,5,3,4,5,3,5,4
98582,2007-08-10,6,4,5,5,2,2,2,3,3,6,3,5,3,3,5,3,6,4,4,2,2,4,5,6,5,3,3,2,1,4,0,3,4,2,5,5,4,4,2,3,4
98609,2007-08-10,5,3,5,3,1,2,2,2,4,3,3,5,2,2,2,2,5,3,4,2,1,2,3,6,2,5,2,2,1,2,1,5,4,4,5,4,2,3,4,4,4
98627,2007-08-10,5,4,1,6,3,5,4,3,1,5,5,3,3,4,6,4,5,5,4,4,1,3,6,4,5,4,4,1,2,4,1,4,2,3,5,2,5,4,4,4,5
98637,2007-08-11,6,5,5,2,1,,3,1,6,6,5,6,0,3,6,1,6,0,1,3,0,2,6,5,0,6,0,4,1,5,0,5,3,6,1,4,6,4,2,1,3
98651,2007-08-11,6,1,3,6,0,3,3,6,3,4,5,4,3,6,4,3,5,2,5,4,4,3,5,4,6,5,4,3,4,3,3,5,2,5,6,3,5,6,5,5,6
98653,2007-08-11,3,3,5,6,3,6,5,5,1,6,6,5,0,3,3,6,3,4,2,3,6,0,3,3,3,5,5,1,5,6,6,2,1,5,6,1,6,6,3,1,3
98654,2007-08-11,6,4,4,3,2,2,2,5,2,2,2,4,2,4,4,5,6,3,3,4,1,2,5,5,2,4,2,4,1,3,1,4,2,4,5,3,3,2,2,3,5
98662,2007-08-11,3,6,4,2,4,2,6,3,1,2,3,1,4,3,3,3,2,3,2,3,0,2,3,3,3,3,3,4,3,5,3,4,2,6,4,2,3,2,3,3,3
98668,2007-08-11,5,0,3,6,2,6,3,1,1,5,5,3,3,3,5,3,5,4,4,1,1,0,6,4,5,5,3,2,4,5,0,3,1,3,5,3,4,3,3,4,4
98672,2007-08-11,5,5,1,5,0,3,4,3,5,4,4,5,3,4,4,1,4,3,3,5,3,5,2,3,5,5,4,4,3,1,3,3,5,5,5,5,3,3,4,2,3
98712,2007-08-11,2,0,1,4,3,5,3,5,2,5,3,5,3,4,5,5,3,4,5,1,3,1,4,4,5,4,3,1,2,2,1,4,1,2,5,1,5,5,5,4,5
98736,2007-08-12,6,3,4,4,4,4,3,4,2,5,5,3,1,5,6,5,4,1,3,3,0,4,6,5,5,5,3,1,1,6,1,4,2,1,5,1,6,4,3,4,5
98746,2007-08-11,6,5,5,6,3,6,5,3,3,5,6,6,5,5,5,5,6,5,3,6,1,1,6,4,5,6,5,1,3,5,3,6,4,5,6,5,6,3,3,5,6
98749,2007-08-12,2,4,5,3,0,0,1,1,6,3,2,1,0,1,2,0,2,0,2,4,1,5,2,1,3,6,1,6,0,3,0,2,6,1,3,4,4,3,4,0,1
98750,2007-08-12,6,5,1,,2,3,2,2,1,6,5,2,4,3,6,2,5,5,5,,2,4,5,5,6,5,3,3,3,5,2,2,2,6,6,5,1,6,2,2,2
98755,2007-08-12,6,5,3,6,1,3,3,3,1,6,6,2,3,5,6,2,6,1,5,0,0,4,4,5,4,5,1,1,3,3,1,1,0,1,6,1,6,2,3,2,3
98765,2007-08-12,6,5,3,6,3,4,5,0,4,5,3,4,2,4,4,2,4,5,4,4,0,3,3,4,4,5,1,5,0,3,1,2,3,1,5,5,3,4,5,1,2
98773,2007-08-12,3,5,6,0,0,0,6,0,6,0,3,6,0,3,3,0,3,0,0,0,0,3,6,0,0,0,0,0,0,3,0,0,6,0,3,6,0,0,0,0,0
98778,2007-08-12,3,4,2,4,2,5,4,5,4,5,5,3,2,5,3,4,3,4,2,5,5,4,2,5,3,5,3,5,2,2,4,5,2,5,5,3,6,3,5,4,4
98786,2007-08-12,6,5,3,1,0,0,2,1,6,5,5,6,0,2,3,0,6,0,5,1,2,3,1,4,2,3,0,6,0,5,1,3,6,5,1,6,5,3,1,2,0
98791,2007-08-12,5,3,5,5,0,3,4,,4,2,3,5,4,5,5,3,5,4,3,5,6,2,6,3,6,5,3,4,4,2,1,5,5,4,5,5,3,2,5,4,5
98812,2007-08-12,6,6,4,6,4,4,3,3,3,6,0,6,2,3,6,5,4,4,0,5,6,3,3,6,6,2,4,3,3,3,0,6,3,3,6,3,1,2,5,4,6
98827,2007-08-12,5,1,5,6,1,4,2,3,1,5,5,3,2,3,6,3,4,5,4,5,4,3,5,4,5,5,3,2,2,5,2,2,1,5,5,1,5,4,3,4,3
98836,2007-08-12,5,1,2,3,3,1,4,3,1,5,6,3,1,2,5,5,5,3,2,0,0,3,5,5,5,6,1,1,0,3,1,1,3,5,5,5,6,2,6,4,1
98838,2007-08-12,3,2,3,2,4,6,5,6,4,6,2,2,1,6,3,6,3,6,3,5,6,1,6,6,6,6,3,5,3,3,5,3,3,3,6,2,3,5,5,3,2
98846,2007-08-12,6,6,6,6,0,3,4,4,6,5,6,0,1,3,5,2,6,1,1,3,2,6,2,2,3,5,1,5,2,5,4,1,3,4,6,6,6,3,5,1,2
98883,2007-08-12,6,5,4,5,3,2,0,2,3,4,2,5,1,4,5,2,5,1,1,5,0,4,6,2,4,4,1,5,2,2,0,3,4,2,5,5,2,2,2,2,2
98904,2007-08-13,5,2,4,5,4,5,3,5,3,4,5,4,4,4,5,4,5,3,3,5,3,1,5,5,5,3,4,4,2,4,2,5,3,5,5,3,5,4,5,5,5
98943,2007-08-13,6,5,4,4,2,4,2,2,1,5,5,4,2,2,2,2,6,4,1,2,1,3,4,3,5,4,2,5,5,2,1,4,2,4,6,4,5,2,1,1,2
98946,2007-08-13,5,2,4,5,2,2,3,3,5,5,4,5,1,3,5,3,5,3,3,1,0,5,1,5,5,5,1,5,2,5,2,3,5,1,5,5,5,5,2,4,3
98954,2007-08-13,5,2,2,3,0,1,4,6,3,6,6,2,0,6,5,3,5,1,1,3,5,1,5,6,1,2,2,1,3,6,5,0,4,6,3,3,6,5,3,1,1
98963,2007-08-13,3,5,1,2,4,4,1,2,5,5,3,3,4,3,3,4,3,3,4,1,0,0,5,6,1,4,4,4,2,5,3,3,3,3,4,3,4,4,3,2,2
98966,2007-08-13,6,3,2,6,3,6,5,4,4,6,6,3,2,4,6,4,6,6,5,3,4,1,6,6,6,6,4,3,3,5,3,6,5,3,6,3,6,6,5,4,6
98995,2007-08-13,6,2,2,3,4,5,4,4,4,5,6,4,2,5,3,5,1,5,,5,4,1,5,6,3,5,5,2,4,5,4,5,4,4,5,4,5,3,5,4,5
99021,2007-08-13,5,5,5,3,1,4,4,2,2,4,5,5,4,4,6,4,3,3,2,5,3,0,6,2,5,5,5,3,2,4,3,5,0,5,5,3,6,0,5,3,4
99056,2007-08-14,6,1,1,2,0,0,3,4,2,4,5,2,0,4,4,1,5,0,3,2,4,2,5,4,2,4,0,1,2,4,4,0,2,6,3,2,5,2,3,1,0
99064,2007-08-14,0,5,2,6,0,4,4,6,2,6,6,6,0,6,6,6,0,6,5,4,4,3,6,6,6,6,0,6,3,6,2,0,4,6,6,4,6,6,6,3,6
99070,2007-10-20,3,6,3,6,0,0,6,6,0,0,3,2,4,5,6,0,3,4,0,1,1,3,6,0,5,4,0,0,6,2,0,3,2,4,5,1,3,0,2,0,3
99080,2007-08-14,6,5,6,6,1,1,0,1,3,5,6,5,0,1,5,4,6,2,3,0,0,5,5,5,6,6,1,5,1,5,1,2,5,1,6,3,5,6,,2,1
99090,2007-08-14,6,2,5,6,5,6,6,5,0,5,2,5,5,5,6,5,6,6,5,3,3,4,6,5,6,6,5,0,2,1,2,5,1,3,6,1,2,3,5,5,5
99106,2007-08-14,4,0,3,3,4,3,3,5,0,4,,6,5,3,2,0,,4,4,3,3,0,6,6,3,6,6,0,3,3,6,6,0,6,2,0,6,3,4,6,6
99117,2007-08-14,6,4,2,6,3,4,6,4,1,4,5,3,4,4,6,4,6,4,4,4,6,3,6,4,6,5,1,2,4,3,2,2,2,5,6,2,4,4,4,4,6
99133,2007-08-14,5,1,3,6,4,5,4,4,3,4,4,3,2,4,3,4,5,3,4,5,4,1,2,4,6,3,3,3,5,5,3,4,1,3,6,4,5,5,5,4,4
99152,2007-08-14,6,4,5,6,2,5,4,4,2,6,3,5,0,4,5,6,0,4,2,6,6,0,6,2,6,6,2,2,2,1,4,0,1,6,6,5,4,1,6,5,0
99153,2007-08-14,5,6,4,6,3,3,5,3,5,5,4,4,5,3,3,3,5,3,3,6,4,0,5,3,1,5,6,5,3,3,3,5,6,5,6,6,3,3,3,3,5
99169,2007-08-14,6,5,4,6,2,4,4,3,3,5,4,3,3,2,5,3,5,3,3,5,3,4,6,4,2,5,4,4,3,3,2,5,4,5,6,4,5,3,3,4,4
99171,2007-08-14,6,4,5,5,3,2,1,2,3,6,3,5,2,3,6,3,6,3,5,4,0,3,5,3,6,3,3,5,2,4,0,3,4,3,6,4,5,3,3,3,3
99183,2007-08-15,5,2,5,6,5,5,3,3,0,5,2,1,4,4,4,5,5,5,4,2,0,3,2,5,5,2,4,2,2,1,1,5,1,3,5,1,2,4,2,5,5
99205,2007-08-15,6,5,3,5,4,5,3,3,2,6,4,4,4,2,3,5,6,5,4,1,2,4,5,5,5,4,4,2,4,3,1,4,2,2,5,4,5,5,2,5,4
99209,2007-08-15,3,4,0,3,5,5,5,5,1,5,4,3,4,5,3,5,3,5,4,5,6,0,4,6,3,5,5,1,3,3,3,5,3,5,3,3,6,4,4,6,5
99219,2007-08-15,3,0,2,6,1,6,3,1,1,1,3,3,1,2,6,3,3,5,4,1,0,2,6,5,5,5,2,1,3,3,0,1,1,2,6,1,4,0,5,5,4
99221,2007-08-15,6,5,5,5,1,3,2,2,4,5,3,4,3,3,5,2,6,2,6,2,0,3,5,5,3,4,3,4,1,2,3,2,5,2,5,4,3,4,2,4,3
99267,2007-08-15,6,3,3,6,1,1,3,2,4,3,6,5,2,1,6,1,6,1,3,1,0,3,4,6,6,4,1,5,1,6,3,5,4,2,6,4,5,5,3,0,2
99285,2007-08-16,4,4,5,3,4,5,4,4,4,5,2,5,4,5,5,2,5,6,2,4,1,3,6,4,3,4,3,3,2,5,1,4,4,2,3,5,2,2,4,3,5
99290,2007-08-17,1,1,2,6,5,6,3,5,1,5,4,3,5,4,6,3,0,5,2,3,3,0,6,4,6,6,5,0,3,3,4,5,2,2,6,2,5,3,5,1,6
99292,2007-08-16,5,2,4,5,3,4,4,4,1,4,4,3,3,4,5,4,5,4,4,5,2,1,4,4,4,5,3,1,3,4,3,3,3,5,6,2,5,3,5,4,3
99303,2007-08-17,1,3,0,6,3,3,5,6,0,6,6,,2,6,4,2,0,3,5,6,6,0,6,6,6,5,5,0,5,6,5,3,0,6,6,0,6,5,6,5,3
99318,2007-08-16,3,0,0,6,1,2,3,2,0,4,3,6,5,3,3,4,3,2,5,6,2,0,6,6,3,2,3,0,2,3,0,2,0,4,6,1,4,2,5,4,5
99324,2007-08-16,3,0,4,5,2,3,5,3,4,,5,2,3,3,5,4,,3,4,5,5,1,5,3,3,5,4,4,6,6,2,4,1,5,6,1,5,3,5,3,2
99337,2007-08-17,6,6,6,4,0,0,0,0,6,3,4,6,2,1,1,0,5,0,0,0,1,3,1,4,1,5,0,4,0,2,0,1,6,1,6,6,1,1,0,0,0
99341,2007-08-16,6,5,6,4,0,4,2,1,5,6,4,5,0,4,0,4,0,6,5,3,1,6,1,5,5,4,0,1,0,4,5,4,5,3,6,5,2,4,2,5,0
99351,2007-08-16,3,4,1,3,0,0,5,3,4,4,2,4,1,4,5,0,1,3,3,3,3,6,3,1,2,6,0,4,2,3,3,1,4,5,5,5,2,1,4,1,0
99385,2007-08-16,6,3,3,6,0,3,4,4,2,5,3,3,1,4,6,2,5,1,5,2,3,0,6,4,6,5,1,3,2,4,3,0,4,5,6,4,4,3,4,3,4
99410,2007-08-17,6,1,1,6,1,4,4,4,1,6,6,1,5,4,5,3,6,3,4,4,3,1,5,5,6,5,2,1,1,6,2,1,0,5,5,0,6,5,4,4,2
99429,2007-08-17,5,5,5,5,4,2,5,4,1,2,1,4,6,3,3,1,5,4,1,4,3,4,5,3,6,6,3,1,1,1,4,3,4,5,6,4,1,1,2,3,3
99436,2007-08-17,3,5,3,5,4,2,3,2,3,4,4,4,1,2,2,3,3,2,4,3,2,5,3,4,4,3,2,2,0,3,2,3,3,4,5,5,2,5,2,3,3
99440,2007-08-17,6,1,2,5,5,6,5,4,0,4,1,1,6,5,5,5,6,5,1,6,5,1,5,5,6,6,5,1,5,2,3,5,3,5,6,1,5,3,5,5,5
99454,2007-08-17,3,5,5,6,0,1,0,5,4,5,5,5,0,5,6,2,3,1,4,2,2,6,6,4,6,5,2,3,0,1,4,2,5,3,5,6,4,4,5,1,5
99455,2007-08-17,6,4,6,6,0,2,2,2,6,6,6,6,0,2,5,5,6,1,3,5,0,5,0,4,6,6,0,5,2,6,1,1,3,6,6,3,4,6,6,2,2
99462,2007-08-17,1,1,2,1,0,0,2,4,2,5,4,1,0,4,1,2,1,2,2,5,6,2,4,4,1,4,0,2,4,1,2,0,1,4,0,1,5,4,5,2,2
99463,2007-08-18,3,1,1,5,2,5,5,5,1,1,2,1,4,5,5,1,3,5,1,3,4,1,5,0,5,4,2,1,3,2,3,3,1,3,5,1,2,1,4,1,5
99487,2007-08-17,0,2,2,4,1,6,4,4,0,6,5,3,2,5,2,0,0,6,6,4,6,6,6,5,3,5,3,0,0,5,3,3,0,3,6,2,3,4,6,6,6
99507,2007-08-17,2,1,0,6,5,6,3,2,1,6,5,1,4,5,6,4,3,5,5,6,5,0,6,3,6,5,5,0,4,6,3,3,1,6,6,1,6,5,6,5,6
99531,2007-08-17,5,3,5,4,2,3,2,4,4,5,5,2,2,2,3,2,5,2,3,2,1,4,1,5,3,3,2,4,1,4,2,3,4,2,4,3,4,5,2,3,2
99533,2007-08-17,6,6,4,4,5,3,3,3,3,5,5,1,4,4,5,2,6,2,5,2,2,5,5,5,5,4,1,3,1,4,3,2,4,2,4,4,4,4,3,2,3
99545,2007-08-17,6,2,3,6,2,3,4,3,4,4,5,5,2,4,2,3,5,4,3,1,2,2,4,5,4,5,3,2,3,4,2,4,2,3,6,4,4,2,4,3,4
99557,2007-08-18,5,3,5,6,3,3,3,2,3,3,1,5,2,2,5,4,4,5,2,3,1,3,5,5,5,2,3,2,2,3,2,5,4,1,6,5,1,4,5,2,5
99572,2007-08-18,6,6,2,3,0,2,3,3,4,5,2,2,0,4,6,3,3,3,5,4,6,1,5,4,6,5,1,3,5,4,1,3,2,6,6,2,4,1,6,3,3
99574,2007-08-18,4,3,2,4,3,4,2,2,3,5,4,3,2,3,4,4,5,5,3,4,3,4,6,4,4,3,3,3,2,4,3,2,4,3,4,3,4,4,3,3,3
99585,2007-08-18,5,3,2,5,1,2,3,3,2,5,5,4,2,3,4,1,6,2,5,2,2,1,6,5,5,4,2,2,2,5,2,2,1,5,5,4,6,5,5,2,3
99592,2007-08-18,4,3,3,4,3,2,1,4,1,2,5,3,6,2,5,3,2,4,3,4,4,2,4,6,3,4,4,4,5,5,3,3,3,4,4,3,6,4,3,2,4
99596,2007-08-18,3,2,3,5,0,4,5,5,2,6,6,4,3,5,6,4,4,5,2,5,5,3,6,4,6,6,3,3,4,1,2,4,3,6,6,2,6,6,5,5,5
99608,2007-08-18,5,0,3,6,4,6,5,2,0,6,5,1,6,5,5,6,5,5,6,0,4,0,6,4,5,6,6,0,3,4,3,6,1,5,6,1,5,6,3,5,6
99615,2007-08-18,6,3,3,6,0,3,3,2,0,5,5,0,3,4,6,3,6,4,4,4,1,4,6,5,6,4,6,1,1,6,2,6,1,3,6,2,4,3,2,4,6
99625,2007-08-18,6,2,4,6,2,3,4,4,1,5,5,2,2,4,5,3,6,5,4,4,3,4,4,5,5,5,4,1,1,4,2,5,1,1,6,1,5,5,5,3,3
99626,2007-08-18,3,0,0,1,0,2,5,3,1,6,6,1,1,4,2,4,3,1,6,4,4,4,0,6,4,4,1,2,1,6,3,1,1,5,3,0,6,6,3,4,1
99628,2007-08-19,5,2,5,6,4,5,1,2,1,3,3,4,4,4,6,4,5,5,2,2,1,3,6,4,6,3,5,1,2,2,4,4,2,1,6,2,1,4,3,5,5
99680,2007-08-19,6,2,0,6,4,1,5,5,3,5,5,2,5,5,6,2,6,6,5,6,5,2,6,5,6,4,5,3,1,3,2,5,1,5,6,2,5,5,5,3,5
